,key,item_type,pub_yr,author,title,pub_title,doi,url,study_included,model_code_available,reporting_guidelines_mention,covid,sim_software,foss_sim,model_archive,model_repo,model_journal_supp,model_journal_supp,model_personal_org,model_platform,available_on_req,excluded_reason
201,CMPZ94KD,journalArticle,2019,"Degeling, K.; Koffijberg, H.; Franken, M.D.; Koopman, M.; IJzerman, M.J.",Comparing Strategies for Modeling Competing Risks in Discrete-Event Simulations: A Simulation Study and Illustration in Colorectal Cancer,Medical Decision Making,10.1177/0272989X18814770,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059263215&doi=10.1177%2f0272989X18814770&partnerID=40&md5=54080c8d09e4d47814209f4e598d365c,1,1.0,None,0.0,R,1,,,,,personex,,,
202,MP3SZNEL,journalArticle,2019,"Wilson, A.M.; Reynolds, K.A.; Verhougstraete, M.P.; Canales, R.A.",Validation of a Stochastic Discrete Event Model Predicting Virus Concentration on Nurse Hands,Risk Analysis,10.1111/risa.13281,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061448475&doi=10.1111%2frisa.13281&partnerID=40&md5=2bcca7dbc6b6b25acbab514413d96e0f,1,0.0,None,0.0,R,1,,,,,,,,
203,PC3B6KUG,book,2019,"Pawar, S.; Stanam, A.",Developing a DEVS-JAVA Model to Simulate and Pre-test Changes to Emergency Care Delivery in a Safe and Efficient Manner,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065707983&doi=10.1007%2f978-3-030-17935-9_1&partnerID=40&md5=d284f88a8042b24cf48b4b6f6d6cf2da,1,1.0,None,0.0,DEVS Java,1,,Github,,,,,,
204,EHIQZAFK,journalArticle,2019,"Zulkepli, J.; Eldabi, T.",Hybrid simulation for sustainability of decision making,International Journal of Innovative Technology and Exploring Engineering,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063672870&partnerID=40&md5=8e3f96a63cf526014d24b79638a32ed6,0,,,,,,,,,,,,,Full Text Not Available
205,3KKJKTYG,conferencePaper,2019,"Santos, R.; Pires, A.; Pereira, W.; Almeida, R.",Computer simulation as a tool in the definition of computed tomography acquisition characteristics,IFMBE Proceedings,10.1007/978-981-13-2119-1_117,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067582947&doi=10.1007%2f978-981-13-2119-1_117&partnerID=40&md5=c4c795ba5c5c17a4787569a08ecb64f7,1,0.0,None,0.0,MedModel,0,,,,,,,,
206,K6GDHN2K,journalArticle,2019,"Baia Medeiros, D.T.; Hahn-Goldberg, S.; Aleman, D.M.; O'Connor, E.",Planning Capacity for Mental Health and Addiction Services in the Emergency Department: A Discrete-Event Simulation Approach,Journal of Healthcare Engineering,10.1155/2019/8973515,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067825707&doi=10.1155%2f2019%2f8973515&partnerID=40&md5=77dec2425f96fdf4ac42d1cf156fbfef,1,0.0,None,0.0,Simul8,0,,,,,,,Data only,
207,4B2XVTDZ,book,2019,"Qin, Y.; Freebairn, L.; Atkinson, J.-A.; Qian, W.; Safarishahrbijari, A.; Osgood, N.D.",Multi-scale simulation modeling for prevention and public health management of diabetes in pregnancy and sequelae,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068192747&doi=10.1007%2f978-3-030-21741-9_26&partnerID=40&md5=a8ea17e65430e8a4f4ea6a4fad833a57,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
208,BQV5FRHI,book,2019,"Cáceres, C.; Rosário, J.M.; Amaya, D.",Towards health 4.0: E-hospital proposal based industry 4.0 and artificial intelligence concepts,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068320905&doi=10.1007%2f978-3-030-21642-9_12&partnerID=40&md5=ce907794c94f8aa37be44f377c3b36de,1,0.0,None,0.0,MATLAB,0,,,,,,,,
209,54JAZIK8,book,2019,"Cáceres, C.; Rosário, J.M.; Amaya, D.",Proposal of a smart hospital based on internet of things (Iot) concept,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068343470&doi=10.1007%2f978-3-030-13835-6_11&partnerID=40&md5=54a11835bc219e1ea798c8619ee6fe6c,1,0.0,None,0.0,MATLAB,0,,,,,,,,
210,IE8QBEKP,journalArticle,2019,"Huang, S.; Maingard, J.; Kok, H.K.; Barras, C.D.; Thijs, V.; Chandra, R.V.; Brooks, D.M.; Asadi, H.","Optimizing resources for endovascular clot retrieval for acute ischemic stroke, a discrete event simulation",Frontiers in Neurology,10.3389/fneur.2019.00653,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069230443&doi=10.3389%2ffneur.2019.00653&partnerID=40&md5=4d03fe6624ef2268a809843e6fedd860,1,1.0,None,0.0,R Simmer,1,,Github,,,,,Data on request,
211,5C3ZEXQD,book,2019,"Ortiz-Barrios, M.; Pancardo, P.; Jiménez-Delgado, G.; De Ávila-Villalobos, J.",Applying Multi-phase DES Approach for Modelling the Patient Journey Through Accident and Emergency Departments,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069854077&doi=10.1007%2f978-3-030-22219-2_7&partnerID=40&md5=796f2d698215229f34025cb5f340d817,1,0.0,None,0.0,Arena,0,,,,,,,,
212,SHTYVHXH,book,2019,"Ortiz-Barrios, M.; Lopez-Meza, P.; McClean, S.; Polifroni-Avendaño, G.",Discrete-Event Simulation for Performance Evaluation and Improvement of Gynecology Outpatient Departments: A Case Study in the Public Sector,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069859800&doi=10.1007%2f978-3-030-22219-2_8&partnerID=40&md5=d45050bec041567e20dc1ffb57a15457,1,0.0,None,0.0,Arena,0,,,,,,,,
213,72YHANAM,book,2019,"Ortiz-Barrios, M.; Jiménez-Delgado, G.; McClean, S.; Polifroni-Avendaño, G.",Using Computer Simulation for Reducing the Appointment Lead-Time in a Public Pediatric Outpatient Department,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069873791&doi=10.1007%2f978-3-030-22219-2_6&partnerID=40&md5=e8f87e1b779e521b55548adda59e00bc,1,0.0,None,0.0,Arena,0,,,,,,,,
214,HCUBLJA3,journalArticle,2019,"Schlueter, M.; Finn, E.; Díaz, S.; Dilla, T.; Inciarte-Mundo, J.; Fakhouri, W.",Cost-effectiveness analysis of baricitinib versus adalimumab for the treatment of moderate-tosevere rheumatoid arthritis in Spain,ClinicoEconomics and Outcomes Research,10.2147/CEOR.S201621,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071076005&doi=10.2147%2fCEOR.S201621&partnerID=40&md5=a348d7290755f0eccbbf77e828ca0d6f,1,0.0,None,0.0,Excel,0,,,,,,,,
215,FMLRR3SH,conferencePaper,2019,"Conlon, M.; Molloy, O.",Knowledge management in healthcare: Information requirements when creating a decision support tool in radiology,"IC3K 2019 - Proceedings of the 11th International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management",10.5220/0008352703170324,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074173789&doi=10.5220%2f0008352703170324&partnerID=40&md5=651d54711c9e7ea2d41c01303024451a,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
216,F58L42VU,book,2019,"Chan, K.A.; Pan, M.J.J.; Chua, B.T.; Hu, X.M.; Low, M.Y.H.",Resources Optimisation in New Hospital Central Kitchen Design – A Discrete Event Simulation Approach,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075663733&doi=10.1007%2f978-981-15-1078-6_22&partnerID=40&md5=1a7c756208915b1830d0c7fb83108592,1,0.0,None,0.0,FlexSim,0,,,,,,,,
217,PVNG4EPC,conferencePaper,2019,"Lassnig, A.; Rienmüller, T.; Baumgartner, C.; Schröttner, J.",Model based evaluation of integrated care in heart failure treatment,"33rd Annual European Simulation and Modelling Conference 2019, ESM 2019",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076208620&partnerID=40&md5=76efa43acc606f9096d89515c08de82e,0,,,,,,,,,,,,,Full Text Not Available
218,Q5UKZHI6,journalArticle,2019,"Tully, S.; Feng, Z.; Grindrod, K.; McFarlane, T.; Chan, K.K.W.; Wong, W.W.L.",Impact of increasing wait times on overall mortality of chimeric antigen receptor T-cell therapy in large B-cell lymphoma: A discrete event simulation model,JCO Clinical Cancer Informatics,10.1200/CCI.19.00086,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085510050&doi=10.1200%2fCCI.19.00086&partnerID=40&md5=46f880b7d42b16ac15862da4d8f4807b,1,0.0,None,0.0,R Simmer,1,,,,,,,,
219,2GELW36K,conferencePaper,2019,"Mikaeili, M.; Lam, S.S.; Yao, J.; Bosire, J.",Hospital patient transport workflow and staffing optimization,IISE Annual Conference and Expo 2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095440411&partnerID=40&md5=d115ed2377de11e1d202f4d3b027fa6c,1,0.0,None,0.0,Simio,0,,,,,,,,
220,L7DPHLA9,conferencePaper,2019,"Karakra, A.; Fontanili, F.; Lamine, E.; Lamothe, J.; Taweel, A.",Pervasive Computing Integrated Discrete Event Simulation for a Hospital Digital Twin,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",10.1109/AICCSA.2018.8612796,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061906345&doi=10.1109%2fAICCSA.2018.8612796&partnerID=40&md5=3750874e3646590ed3df510e5f49dd5e,1,0.0,None,0.0,FlexSim,0,,,,,,,,
221,VKVXYB3V,conferencePaper,2019,"Erekat, A.; Sweidan, H.; Mdathil, S.C.; Khasawneh, M.",Staffing and scheduling framework of merged IR and cathlab departments,IISE Annual Conference and Expo 2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095451436&partnerID=40&md5=347920964574f53dd5720ce4dd737faa,1,0.0,None,0.0,Simio,0,,,,,,,,
222,RUWW9UJQ,journalArticle,2019,"Bae, K.-H.; Jones, M.; Evans, G.; Antimisiaris, D.",Simulation modelling of patient flow and capacity planning for regional long-term care needs: a case study,Health Systems,10.1080/20476965.2017.1405873,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075764729&doi=10.1080%2f20476965.2017.1405873&partnerID=40&md5=1f32f6bc336cbb6c09595552b55be6a0,1,0.0,None,0.0,Simio,0,,,,,,,,
223,R38TZ6HA,conferencePaper,2019,"Jorge, A.A.; Filho, D.J.S.; Ribeiro, S.A.; Miyagi, P.E.; Junqueira, F.",Human blood circulatory system modeling based on hybrid systems,"2018 13th IEEE International Conference on Industry Applications, INDUSCON 2018 - Proceedings",10.1109/INDUSCON.2018.8627226,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062534743&doi=10.1109%2fINDUSCON.2018.8627226&partnerID=40&md5=6f9d6348b85f6624b914adc7c4d01bc5,0,,,,,,,,,,,,,Not DES
224,WITW7X4C,conferencePaper,2019,"Mielczarek, B.; Zabawa, J.; Dobrowolski, W.",The impact of demographic trends on future hospital demand based on a hybrid simulation model,Proceedings - Winter Simulation Conference,10.1109/WSC.2018.8632317,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062588139&doi=10.1109%2fWSC.2018.8632317&partnerID=40&md5=87545ca6c416b5b6799a01901a432951,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
225,PTI4GWJM,conferencePaper,2019,"De Rouck, R.; Debacker, M.; Hubloue, I.; Koghee, S.; Van Utterbeeck, F.; Dhondt, E.",Simedis 2.0: On the road toward a comprehensive mass casualty incident medical management simulator,Proceedings - Winter Simulation Conference,10.1109/WSC.2018.8632369,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062611366&doi=10.1109%2fWSC.2018.8632369&partnerID=40&md5=46734e4540a10c8cff7e5e31e0bac7ef,1,0.0,None,0.0,SimJulia,1,,,,,,,,
226,WPEB34B5,conferencePaper,2019,"Lather, J.I.; Messner, J.I.",Framework for a hybrid simulation approach for an integrated decision support system in healthcare facilities,Proceedings - Winter Simulation Conference,10.1109/WSC.2018.8632194,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062613575&doi=10.1109%2fWSC.2018.8632194&partnerID=40&md5=d2cd50ba752815a3cd39542420be0ed8,0,,,,,,,,,,,,,Not DES
227,Q4MFIZIF,conferencePaper,2019,"Roh, T.; Quinones-Avila, V.; Campbell, R.L.; Melin, G.; Pasupathy, K.S.",Evaluation of interventions for psychiatric care: A simulation study of the effect on emergency departments,Proceedings - Winter Simulation Conference,10.1109/WSC.2018.8632521,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062616292&doi=10.1109%2fWSC.2018.8632521&partnerID=40&md5=ce6edd3cb1104cec239f05b34bfac4e6,1,0.0,None,0.0,Arena,0,,,,,,,,
228,NKXEFF6X,conferencePaper,2019,"Sulis, E.; Leva, A.D.",Public health management facing disaster response: A business process simulation perspective,Proceedings - Winter Simulation Conference,10.1109/WSC.2018.8632534,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062617847&doi=10.1109%2fWSC.2018.8632534&partnerID=40&md5=dd7502f14614e6ca05c17204659ab835,1,0.0,None,0.0,iGrafx,0,,,,,,,,
229,59PZJ57T,conferencePaper,2019,"Berg, B.; Longley, G.; Dunitz, J.",Use of simulation to evaluate resource assignment policies in a multidisciplinary outpatient clinic,Proceedings - Winter Simulation Conference,10.1109/WSC.2018.8632307,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062634816&doi=10.1109%2fWSC.2018.8632307&partnerID=40&md5=195bb4f0c0f85f34eac4c1ce9ae764d7,1,0.0,None,0.0,Arena,0,,,,,,,,
230,7SV842DL,conferencePaper,2019,"Suhaimi, N.; Vahdat, V.; Griffin, J.",Building a flexible simulation model for modeling multiple outpatient orthopedic clinics,Proceedings - Winter Simulation Conference,10.1109/WSC.2018.8632451,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062641974&doi=10.1109%2fWSC.2018.8632451&partnerID=40&md5=d3b7dce7c8c248d7ab6c6b3dc34ae591,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
231,5ETWKCAK,journalArticle,2019,"Le, Q.A.; Hay, J.W.; Becker, R.; Wang, Y.",Cost-effectiveness Analysis of Sequential Treatment of Abaloparatide Followed by Alendronate Versus Teriparatide Followed by Alendronate in Postmenopausal Women With Osteoporosis in the United States,Annals of Pharmacotherapy,10.1177/1060028018798034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053395311&doi=10.1177%2f1060028018798034&partnerID=40&md5=ba3c92f32211247e577ce88eed372f4e,1,0.0,None,0.0,Excel,0,,,,,,,,
232,IT6YTRK9,conferencePaper,2019,"Swan, B.; Shevlin, C.; Cho, A.; Phinney, D.",Simulation tool to evaluate electronic consultations in rheumatology,Proceedings - Winter Simulation Conference,10.1109/WSC.2018.8632444,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062644430&doi=10.1109%2fWSC.2018.8632444&partnerID=40&md5=efa5830a4a40eaba495947076230c286,1,0.0,None,0.0,R,1,,,,,,,,
233,U7R54AB5,journalArticle,2019,"Mooney, J.J.; Bhattacharya, J.; Dhillon, G.S.",Effect of broader geographic sharing of donor lungs on lung transplant waitlist outcomes,Journal of Heart and Lung Transplantation,10.1016/j.healun.2018.09.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055038616&doi=10.1016%2fj.healun.2018.09.007&partnerID=40&md5=9a681c72c25d53c18ca5c619a2217f5f,1,0.0,None,0.0,Excel,0,,,,,,,,
234,GBAUFNKX,journalArticle,2019,"Büyükkaramikli, N.C.; de Groot, S.; Riemsma, R.; Fayter, D.; Armstrong, N.; Portegijs, P.; Duffy, S.; Kleijnen, J.; Al, M.J.","Ribociclib with an Aromatase Inhibitor for Previously Untreated, HR-Positive, HER2-Negative, Locally Advanced or Metastatic Breast Cancer: An Evidence Review Group Perspective of a NICE Single Technology Appraisal",PharmacoEconomics,10.1007/s40273-018-0708-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053436969&doi=10.1007%2fs40273-018-0708-4&partnerID=40&md5=02184a8528e301c917422e93e4706539,1,0.0,None,0.0,Excel,0,,,,,,,,
235,292FMAGP,journalArticle,2019,"Wan, X.; Zhang, Y.; Ma, J.; Tan, C.; Zeng, X.; Peng, L.",Ribociclib in hormone-receptor-positive advanced breast cancer: Establishing a value-based cost in China,Breast,10.1016/j.breast.2018.10.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056147565&doi=10.1016%2fj.breast.2018.10.004&partnerID=40&md5=845196c1a20583308e81098085ce88ca,1,0.0,None,0.0,TreeAge,0,,,,,,,,
236,CX99PLQI,journalArticle,2019,"Sadatsafavi, M.; Ghanbarian, S.; Adibi, A.; Johnson, K.; FitzGerald, J.M.; Flanagan, W.; Bryan, S.; Sin, D.; for the Canadian Respiratory Research Network",Development and Validation of the Evaluation Platform in COPD (EPIC): A Population-Based Outcomes Model of COPD for Canada,Medical Decision Making,10.1177/0272989X18824098,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060691160&doi=10.1177%2f0272989X18824098&partnerID=40&md5=bf9719c321970f31a3d7a4492d10475b,1,1.0,ISPOR,0.0,R,1,,Github,,,https://resp.core.ubc.ca/research/Specific_Projects/EPIC,,,
237,2GGFYC32,journalArticle,2019,"Gold, L.; Balal, E.; Horak, T.; Cheu, R.L.; Mehmetoglu, T.; Gurbuz, O.",Health screening strategies for international air travelers during an epidemic or pandemic,Journal of Air Transport Management,10.1016/j.jairtraman.2018.11.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057332387&doi=10.1016%2fj.jairtraman.2018.11.006&partnerID=40&md5=9cc96446c53d2a16fb287eab698a8376,1,0.0,None,0.0,Simio,0,,,,,,,,
238,6K37XQCS,journalArticle,2019,"Hoogendoorn, M.; Corro Ramos, I.; Baldwin, M.; Gonzalez-Rojas Guix, N.; Rutten-van Mölken, M.P.M.H.",Broadening the Perspective of Cost-Effectiveness Modeling in Chronic Obstructive Pulmonary Disease: A New Patient-Level Simulation Model Suitable to Evaluate Stratified Medicine,Value in Health,10.1016/j.jval.2018.10.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058695560&doi=10.1016%2fj.jval.2018.10.008&partnerID=40&md5=03efa2b08723f15b1d02d9a24683d0fb,1,0.0,None,0.0,R,1,,,,,,,,
239,JI5YKCC4,journalArticle,2019,"Jiao, F.; Wan, E.Y.F.; Fung, C.S.C.; Chan, A.K.C.; McGhee, S.M.; Kwok, R.L.P.; Lam, C.L.K.",Cost-effectiveness of a primary care multidisciplinary Risk Assessment and Management Program for patients with diabetes mellitus (RAMP-DM) over lifetime,Endocrine,10.1007/s12020-018-1727-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053211120&doi=10.1007%2fs12020-018-1727-9&partnerID=40&md5=917829da3dce090e705567422b9a7c85,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
240,MRAKMTFM,journalArticle,2019,"Al Badi, K.",Discrete event simulation and pharmacy process re-engineering,International Journal of Health Care Quality Assurance,10.1108/IJHCQA-05-2018-0105,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064944293&doi=10.1108%2fIJHCQA-05-2018-0105&partnerID=40&md5=ac53952caeec7296d6c49cd5156b8286,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
241,5H8QQYFW,journalArticle,2019,"Pongjetanapong, K.; Walker, C.; O'Sullivan, M.; Lovell-Smith, M.; Furian, N.",Exploring trade-offs between staffing levels and turnaround time in a pathology laboratory using discrete event simulation,International Journal of Health Planning and Management,10.1002/hpm.2748,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061235371&doi=10.1002%2fhpm.2748&partnerID=40&md5=6cae6628da59d8c2942442e50d586454,1,0.0,None,0.0,FlexSim,0,,,,,,,,
242,P47FP62S,journalArticle,2019,"Campbell, J.R.; Johnston, J.C.; Cook, V.J.; Sadatsafavi, M.; Elwood, R.K.; Marra, F.",Cost-effectiveness of latent tuberculosis infection screening before immigration to low-incidence countries,Emerging Infectious Diseases,10.3201/eid2504.171630,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063283257&doi=10.3201%2feid2504.171630&partnerID=40&md5=42ef5ead46a84df881563f81a6a21845,1,0.0,ISPOR,0.0,Simio,0,,,,,,,,
243,LCGNXVWK,journalArticle,2019,"Restrepo-Morales, J.A.; Betancur, E.A.G.; López, J.G.V.",Customer service multichannel model in a health care service provider: A discrete simulation case study,Innovar,10.15446/innovar.v29n72.77934,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064204808&doi=10.15446%2finnovar.v29n72.77934&partnerID=40&md5=4b876bd60e233c67cbc45426cef7f788,1,0.0,None,0.0,ProModel,0,,,,,,,,
244,DJGCNXBG,conferencePaper,2019,"Jorge, A.A.; Riascos, L.A.M.; Junqueira, F.; Filho, D.J.S.; Miyagi, P.E.",Model of the human cardiovascular system based on hybrid systems,"2019 6th International Conference on Control, Decision and Information Technologies, CoDIT 2019",10.1109/CoDIT.2019.8820713,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072822352&doi=10.1109%2fCoDIT.2019.8820713&partnerID=40&md5=0f56e55fa1faf6289214dbdff7d8d078,1,0.0,None,0.0,MATLAB,0,,,,,,,,
245,XXV8Y3WN,journalArticle,2019,"Geitona, M.; Stamuli, E.; Giannakodimos, S.; Kimiskidis, V.K.; Kountouris, V.; Charokopou, M.; Christou, P.",Lacosamide as a first-line treatment option in focal epilepsy: a cost-utility analysis for the Greek healthcare system,Journal of Medical Economics,10.1080/13696998.2019.1571499,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061276515&doi=10.1080%2f13696998.2019.1571499&partnerID=40&md5=8ee1232e900b8b11d4ee57bffd3e0f09,1,0.0,ISPOR,0.0,Unknown,Unknown,,,,,,,,
246,X4QJLRMM,conferencePaper,2019,"Salmanzadeh-Meydani, N.; Fatemi-Ghomi, S.M.T.; Sabbaghnia, A.",Improving the Mean Waiting Time of Patients by by Simulation in a Health Service Provision Clinic,"Proceedings of 2019 15th Iran International Industrial Engineering Conference, IIIEC 2019",10.1109/IIIEC.2019.8720615,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067126212&doi=10.1109%2fIIIEC.2019.8720615&partnerID=40&md5=f2a750822173ad985d411debbe01746c,1,0.0,None,0.0,Arena,0,,,,,,,,
247,28Y9BF9X,conferencePaper,2019,"Ghafouri, S.M.M.S.; Haji, B.",Utilizing a Simulation Approach for Analysis of Patient Flow in the Emergency Department: A Case Study,"Proceedings of 2019 15th Iran International Industrial Engineering Conference, IIIEC 2019",10.1109/IIIEC.2019.8720734,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067128849&doi=10.1109%2fIIIEC.2019.8720734&partnerID=40&md5=f74560fd2039386ed119905c04c7c5ed,1,0.0,None,0.0,MATLAB,0,,,,,,,,
